Row_ID,Entry_ID,Order_Date,Ship_Date,Customer,Shipping_Agency,Avergae_shipping_time_in_Days,Cost:_up_to_1lbs_(JMD),Parish,Parking,_Efficient_Staff,Pick_up_wait_tme,Outbound_Shipping,Product_ID,Category,Sub-Category,Product_Name,Quantity,Processing_fee,Total_cost,Customer_review
4125,CA-2014-127523,8/23/2019,8/30/2019,Brooke Gillingham,Tara Courier-St. James,3,$624.00 ,St. James,3,3,2,4,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,3,0%,"$1,872.00 ",Professional
4126,CA-2017-123239,11/8/2020,11/12/2020,Mike Gockenbach,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",3,20%,"$2,246.40 ",Quality Customer Service
4127,CA-2017-156769,8/18/2020,8/21/2020,Gary Zandusky,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,6,0%,"$3,744.00 ",Quality Customer Service
4128,CA-2014-127299,1/1/2020,1/6/2020,John Lee,Tara Courier-St. James,3,$624.00 ,St. James,3,3,2,4,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,6,20%,"$4,492.80 ",Friendly
4129,CA-2014-127299,1/1/2020,1/6/2020,John Lee,Tara Courier-St. James,3,$624.00 ,St. James,3,3,2,4,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",3,50%,"$2,808.00 ",Quality Customer Service
4130,CA-2015-121272,7/11/2020,7/17/2020,Denny Ordway,Tara Courier-St. James,3,$624.00 ,St. James,3,3,2,4,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,4,0%,"$2,496.00 ",Unbeatable
4131,CA-2014-115336,3/2/2020,3/9/2020,Ann Blume,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5,80%,"$5,616.00 ",Speedy Devlivery 
4132,CA-2015-111703,10/14/2020,10/21/2020,Karl Braun,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,3,20%,"$2,520.00 ",Courteryous 
4133,CA-2015-111703,10/14/2020,10/21/2020,Karl Braun,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,3,20%,"$2,520.00 ",Limited Parking
4134,CA-2014-128839,12/21/2019,12/26/2019,Ted Trevino,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,9,0%,"$5,616.00 ",Limited Parking
4135,CA-2014-128839,12/21/2019,12/26/2019,Ted Trevino,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",3,0%,"$1,872.00 ",Fast
4136,CA-2017-105914,1/14/2021,1/20/2021,Paul Van Hugh,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",5,20%,"$13,636.36 ",Quality Customer Service
4137,CA-2017-105914,1/14/2021,1/20/2021,Paul Van Hugh,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,7,0%,"$15,909.09 ",Courteryous 
4138,CA-2017-110926,3/3/2021,3/7/2021,Dorothy Dickinson,MD Courier-Kingston,10,$500.00 ,Kingston,4,4,5, -   ,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7,0%,"$3,500.00 ",Unprofessional
4139,CA-2016-117226,4/13/2020,4/15/2020,Keith Dawkins,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6,80%,"$4,860.00 ",Speedy Devlivery 
4140,CA-2017-127313,3/15/2021,3/18/2021,Ralph Arnett,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,3,20%,"$2,520.00 ",Cheapest Shipping Company
4141,CA-2017-127313,3/15/2021,3/18/2021,Ralph Arnett,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",5,20%,"$4,200.00 ",Unbeatable
4142,CA-2016-136287,9/26/2019,9/30/2019,Sonia Sunley,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,OFF-LA-10003148,Office Supplies,Labels,Avery 51,3,0%,"$1,800.00 ",Effeciency 
4143,US-2014-107699,8/31/2019,9/4/2019,John Huston,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,9,0%,"$5,616.00 ",Long Line
4144,CA-2017-112725,5/14/2020,5/21/2020,Eugene Hildebrand,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",7,0%,"$15,909.09 ",No Partking
4145,CA-2017-112725,5/14/2020,5/21/2020,Eugene Hildebrand,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,OFF-AR-10001227,Office Supplies,Art,Newell 338,3,0%,"$6,818.18 ",Unprofessional
4146,CA-2017-112725,5/14/2020,5/21/2020,Eugene Hildebrand,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,1,20%,"$2,727.27 ",Fast
4147,CA-2015-136196,3/12/2019,3/18/2019,Tom Prescott,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",3,0%,"$1,800.00 ",Great Time
4148,CA-2017-106068,2/4/2021,2/9/2021,Randy Bradley,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",3,80%,"$3,369.60 ",Professional
4149,CA-2017-106068,2/4/2021,2/9/2021,Randy Bradley,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,1,20%,$748.80 ,Unbeatable
4150,CA-2017-106068,2/4/2021,2/9/2021,Randy Bradley,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,1,20%,$748.80 ,Speed
4151,CA-2017-106068,2/4/2021,2/9/2021,Randy Bradley,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",4,20%,"$2,995.20 ",Great Time
4152,CA-2017-100160,12/20/2020,12/24/2020,Cassandra Brandow,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-LA-10002475,Office Supplies,Labels,Avery 519,5,20%,"$3,744.00 ",Long Line
4153,CA-2017-100160,12/20/2020,12/24/2020,Cassandra Brandow,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",3,20%,"$2,246.40 ",Speedy Devlivery 
4154,CA-2017-100160,12/20/2020,12/24/2020,Cassandra Brandow,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3,20%,"$2,246.40 ",Good Prices
4155,CA-2016-139689,4/12/2020,4/17/2020,Michael Paige,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,4,70%,"$4,243.20 ",Fast
4156,CA-2016-139689,4/12/2020,4/17/2020,Michael Paige,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3,70%,"$3,182.40 ",No Partking
4157,CA-2015-101091,3/19/2019,3/23/2019,Scot Wooten,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,2,20%,"$1,080.00 ",Effeciency 
4158,CA-2015-101091,3/19/2019,3/23/2019,Scot Wooten,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",6,70%,"$4,590.00 ",Fast
4159,CA-2014-126907,2/13/2020,2/20/2020,Suzanne McNair,Smart post JM-Kingston,5,$700.00 ,Kingston,1,4,3, -   ,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,3,20%,"$2,520.00 ",Long Line
4160,US-2016-164588,7/30/2019,8/6/2019,Arthur Prichep,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,OFF-AR-10003056,Office Supplies,Art,Newell 341,3,0%,"$1,800.00 ",Cheapest Shipping Company
4161,CA-2017-115546,8/26/2020,8/30/2020,Amy Hunt,ShipWize-Kingston,5,$500.00 ,Kingston,4,2,3, -   ,TEC-PH-10002834,Technology,Phones,Google Nexus 5,3,0%,"$1,500.00 ",Great Time
4162,CA-2017-115546,8/26/2020,8/30/2020,Amy Hunt,ShipWize-Kingston,5,$500.00 ,Kingston,4,2,3, -   ,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,2,0%,"$1,000.00 ",Speed
4163,CA-2015-163587,6/26/2020,6/30/2020,Emily Phan,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,OFF-LA-10004484,Office Supplies,Labels,Avery 476,4,0%,"$9,090.91 ",Fast
4164,CA-2015-163587,6/26/2020,6/30/2020,Emily Phan,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,3,0%,"$6,818.18 ",Very Log Wait
4165,US-2017-106131,4/28/2020,4/30/2020,Tracy Poddar,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,7,20%,"$4,200.00 ",Unprofessional
4166,US-2017-106131,4/28/2020,4/30/2020,Tracy Poddar,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,9,20%,"$5,400.00 ",Very Log Wait
4167,CA-2015-160213,6/20/2020,6/25/2020,Anthony Rawles,Tara Courier-Kingston,3,$624.00 ,Kingston,2,3,5,4,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,3,0%,"$1,872.00 ",Quality Customer Service
4168,CA-2014-157924,1/23/2020,1/25/2020,Helen Andreada,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,4,0%,"$1,800.00 ",Great Time
4169,CA-2014-157924,1/23/2020,1/25/2020,Helen Andreada,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,2,20%,"$1,080.00 ",Friendly
4170,CA-2015-100216,7/26/2020,7/27/2020,Heather Jas,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,6,20%,"$5,054.40 ",Good Prices
4171,CA-2015-100216,7/26/2020,7/27/2020,Heather Jas,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,3,20%,"$2,527.20 ",Friendly
4172,CA-2017-100601,2/28/2021,3/4/2021,Jay Kimmel,Flash ship Courier-St. Catherine,4,$700.00 ,St. Catherine, -   ,2,5, -   ,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,7,0%,"$4,900.00 ",Great Time
4173,CA-2016-152163,10/14/2019,10/14/2019,Jay Fein,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",2,0%,"$4,545.45 ",Unbeatable
4174,CA-2016-152163,10/14/2019,10/14/2019,Jay Fein,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,2,0%,"$4,545.45 ",Quality Customer Service
4175,CA-2016-152163,10/14/2019,10/14/2019,Jay Fein,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,2,0%,"$4,545.45 ",Cheapest Shipping Company
4176,CA-2015-154340,3/13/2019,3/14/2019,Eileen Kiefer,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",2,0%,"$1,404.00 ",Speed
4177,CA-2014-128846,7/20/2019,7/25/2019,Roland Schwarz,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,5,0%,"$2,500.00 ",Reseanable Cost
4178,CA-2014-128846,7/20/2019,7/25/2019,Roland Schwarz,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,3,0%,"$1,500.00 ",Friendly
4179,CA-2016-148593,9/29/2019,10/1/2019,Bill Donatelli,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",5,0%,"$3,120.00 ",No Partking
4180,US-2017-119039,6/18/2020,6/22/2020,Ben Ferrer,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,9,20%,"$6,739.20 ",Fast
4181,CA-2017-128426,1/19/2021,1/23/2021,Joe Kamberova,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5,80%,"$20,454.55 ",Courteryous 
4182,US-2017-136868,1/18/2021,1/24/2021,Cyra Reiten,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,4,0%,"$19,854.55 ",Limited Parking
4183,US-2017-136868,1/18/2021,1/24/2021,Cyra Reiten,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",3,0%,"$14,890.91 ",Effeciency 
4184,US-2017-136868,1/18/2021,1/24/2021,Cyra Reiten,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,3,0%,"$14,890.91 ",Good Condtion
4185,CA-2016-143749,3/19/2020,3/21/2020,Aleksandra Gannaway,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,1,0%,"$2,272.73 ",Reseanable Cost
4186,CA-2016-111493,2/3/2020,2/4/2020,Charles McCrossin,New vision-Kingston,4,$500.00 ,Kingston,5,3,4, -   ,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,6,0%,"$3,000.00 ",Speed
4187,CA-2017-112536,8/30/2020,9/4/2020,Susan Gilcrest,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7,80%,"$28,636.36 ",Limited Parking
4188,CA-2017-112536,8/30/2020,9/4/2020,Susan Gilcrest,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1,80%,"$4,090.91 ",Great Service
4189,CA-2017-112536,8/30/2020,9/4/2020,Susan Gilcrest,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,2,20%,"$5,454.55 ",Good Condtion
4190,CA-2016-157714,1/9/2020,1/14/2020,Charles Sheldon,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),1,0%,$700.00 ,Great Time
4191,CA-2017-166709,3/1/2021,3/6/2021,Hunter Lopez,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,3,0%,"$1,500.00 ",Effeciency 
4192,CA-2015-129392,10/20/2020,10/20/2020,Darrin Martin,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,5,20%,"$3,600.00 ",No Partking
4193,CA-2015-150875,2/28/2019,3/4/2019,Heather Kirkland,Tara Courier-Manchester,3,$624.00 ,Manchester,1,3,3,4,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,2,0%,"$1,248.00 ",Cheapest Shipping Company
4194,CA-2015-150875,2/28/2019,3/4/2019,Heather Kirkland,Tara Courier-Manchester,3,$624.00 ,Manchester,1,3,3,4,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,3,20%,"$2,246.40 ",Courteryous 
4195,CA-2015-154200,9/30/2020,10/4/2020,Bruce Geld,MD Courier-Kingston,10,$500.00 ,Kingston,4,4,5, -   ,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",2,0%,"$1,000.00 ",Unprofessional
4196,CA-2016-124233,7/22/2019,7/28/2019,Clytie Kelty,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",5,0%,"$3,120.00 ",Courteryous 
4197,US-2015-134271,7/31/2020,8/5/2020,Roland Fjeld,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-LA-10004093,Office Supplies,Labels,Avery 486,3,0%,"$1,872.00 ",Limited Parking
4198,US-2016-161683,3/17/2020,3/22/2020,Caroline Jumper,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,4,20%,"$3,369.60 ",Effeciency 
4199,US-2016-161683,3/17/2020,3/22/2020,Caroline Jumper,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",4,70%,"$4,773.60 ",Limited Parking
4200,CA-2015-143105,3/24/2019,3/24/2019,Matt Abelman,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-LA-10004093,Office Supplies,Labels,Avery 486,1,0%,$500.00 ,Great Time
4201,CA-2015-143105,3/24/2019,3/24/2019,Matt Abelman,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,2,20%,"$1,200.00 ",No Partking
4202,CA-2015-143105,3/24/2019,3/24/2019,Matt Abelman,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",6,0%,"$3,000.00 ",Fast
4203,CA-2015-143105,3/24/2019,3/24/2019,Matt Abelman,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,7,0%,"$3,500.00 ",Great Service
4204,CA-2014-145387,2/12/2020,2/14/2020,Anne McFarland,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,5,0%,"$3,120.00 ",Courteryous 
4205,CA-2014-145387,2/12/2020,2/14/2020,Anne McFarland,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",2,0%,"$1,248.00 ",Courteryous 
4206,CA-2014-145387,2/12/2020,2/14/2020,Anne McFarland,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",2,0%,"$1,248.00 ",Good Condtion
4207,CA-2014-145387,2/12/2020,2/14/2020,Anne McFarland,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,2,0%,"$1,248.00 ",No Partking
4208,CA-2014-145387,2/12/2020,2/14/2020,Anne McFarland,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,3,0%,"$1,872.00 ",Friendly
4209,CA-2014-145387,2/12/2020,2/14/2020,Anne McFarland,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,5,0%,"$3,120.00 ",Speed
4210,CA-2014-145387,2/12/2020,2/14/2020,Anne McFarland,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1,30%,$811.20 ,No Partking
4211,CA-2017-109715,3/23/2021,3/28/2021,Angele Hood,My cart-Kingston,7,$600.00 ,Kingston,5,5,4, -   ,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,2,20%,"$1,440.00 ",Long Line
4212,CA-2014-166457,8/17/2019,8/21/2019,Peter Fuller,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",3,0%,"$1,872.00 ",No Partking
4213,CA-2014-166457,8/17/2019,8/21/2019,Peter Fuller,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-AR-10003651,Office Supplies,Art,Newell 350,2,0%,"$1,248.00 ",Unbeatable
4214,CA-2014-166457,8/17/2019,8/21/2019,Peter Fuller,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,2,0%,"$1,248.00 ",Very Log Wait
4215,CA-2016-164637,6/17/2019,6/21/2019,Rick Duston,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",3,0%,"$1,350.00 ",Quality Customer Service
4216,CA-2014-103590,3/14/2020,3/18/2020,Jeremy Lonsdale,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,4,0%,"$2,000.00 ",Quality Customer Service
4217,CA-2015-111234,6/2/2020,6/6/2020,Ann Blume,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,3,0%,"$1,872.00 ",Unbeatable
4218,CA-2017-149881,7/14/2020,7/16/2020,Nick Crebassa,Smart post JM-Kingston,5,$700.00 ,Kingston,1,4,3, -   ,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",8,15%,"$6,440.00 ",Professional
4219,CA-2017-149881,7/14/2020,7/16/2020,Nick Crebassa,Smart post JM-Kingston,5,$700.00 ,Kingston,1,4,3, -   ,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,2,20%,"$1,680.00 ",Good Prices
4220,CA-2017-134565,9/23/2020,9/25/2020,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,2,0%,$900.00 ,No Partking
4221,CA-2017-134565,9/23/2020,9/25/2020,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6,20%,"$3,240.00 ",Unbeatable
4222,CA-2017-134565,9/23/2020,9/25/2020,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,5,20%,"$2,700.00 ",Effeciency 
4223,CA-2017-134565,9/23/2020,9/25/2020,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",2,0%,$900.00 ,Speed
4224,CA-2017-134565,9/23/2020,9/25/2020,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,3,0%,"$1,350.00 ",Effeciency 
4225,CA-2016-108644,1/13/2020,1/16/2020,Sarah Jordon,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2,80%,"$8,181.82 ",Unbeatable
4226,US-2014-102631,3/27/2020,3/31/2020,Ellis Ballard,MD Courier-Kingston,10,$500.00 ,Kingston,4,4,5, -   ,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,3,60%,"$2,400.00 ",Great Time
